"Estado","% Ocupación"
"Colima","78.07"
"Tlaxcala","73.68"
"Nayarit","64.84"
"Ciudad de México","64.38"
"Veracruz de Ignacio de La Llave","62.83"
"Oaxaca","62.60"
"Tabasco","62.31"
"Hidalgo","60.34"
"Nuevo León","60.30"
"Jalisco","57.85"
"México","50.70"
"Aguascalientes","49.13"
"San Luis Potosí","47.46"
"Michoacán de Ocampo","44.39"
"Querétaro","41.57"
"Puebla","41.32"
"Morelos","40.00"
"Tamaulipas","39.53"
"Yucatán","38.57"
"Sonora","38.03"
"Sinaloa","36.72"
"Durango","36.11"
"Zacatecas","34.55"
"Baja California Sur","33.33"
"Guerrero","32.83"
"Coahuila de Zaragoza","29.56"
"Baja California","22.82"
"Chihuahua","20.98"
"Quintana Roo","20.55"
"Chiapas","20.27"
"Campeche","15.74"
"Guanajuato","14.97"
