"Estado","% Ocupación"
"Morelos","70.96"
"Colima","59.04"
"Tabasco","48.44"
"Nuevo León","47.83"
"Veracruz de Ignacio de La Llave","47.78"
"Jalisco","45.55"
"Hidalgo","43.03"
"Querétaro","42.50"
"Aguascalientes","42.27"
"Puebla","42.26"
"Oaxaca","41.79"
"Ciudad de México","41.12"
"Sonora","39.87"
"San Luis Potosí","38.82"
"Tlaxcala","38.26"
"Michoacán de Ocampo","37.71"
"México","37.05"
"Yucatán","36.31"
"Durango","35.95"
"Tamaulipas","35.71"
"Zacatecas","26.86"
"Nayarit","24.21"
"Coahuila de Zaragoza","24.13"
"Baja California","22.88"
"Baja California Sur","18.66"
"Guerrero","17.61"
"Guanajuato","17.32"
"Chihuahua","16.77"
"Sinaloa","16.27"
"Chiapas","15.12"
"Quintana Roo","14.53"
"Campeche","14.38"
