"Estado","% Ocupación"
"Colima","3.70"
"Ciudad de México","3.04"
"Zacatecas","2.77"
"Oaxaca","2.56"
"Chihuahua","2.04"
"Yucatán","1.92"
"Campeche","1.66"
"Sinaloa","1.28"
"Jalisco","1.22"
"México","0.90"
"Michoacán de Ocampo","0.69"
"Baja California","0.51"
"Puebla","0.43"
"Guanajuato","0.15"
"Baja California Sur","0.00"
"Quintana Roo","0.00"
"San Luis Potosí","0.00"
"Guerrero","0.00"
"Tamaulipas","0.00"
"Nayarit","0.00"
"Tabasco","0.00"
"Querétaro","0.00"
"Nuevo León","0.00"
"Chiapas","0.00"
"Hidalgo","0.00"
"Durango","0.00"
"Aguascalientes","0.00"
"Veracruz de Ignacio de La Llave","0.00"
"Morelos","0.00"
"Sonora","0.00"
"Tlaxcala","0.00"
"Coahuila de Zaragoza","0.00"
