"Estado","% Ocupación"
"Aguascalientes","15.38"
"Nuevo León","13.62"
"Oaxaca","11.47"
"Tlaxcala","10.63"
"Chihuahua","9.45"
"Sinaloa","8.06"
"Tamaulipas","5.39"
"Durango","4.25"
"Puebla","4.13"
"Colima","4.00"
"Sonora","3.57"
"Veracruz de Ignacio de La Llave","3.33"
"Baja California Sur","2.89"
"Hidalgo","2.87"
"Jalisco","2.69"
"Ciudad de México","2.40"
"Guanajuato","2.20"
"Zacatecas","2.04"
"Coahuila de Zaragoza","2.04"
"Guerrero","1.97"
"México","1.83"
"Morelos","1.64"
"Baja California","1.45"
"Yucatán","1.08"
"Michoacán de Ocampo","1.01"
"Querétaro","0.94"
"Tabasco","0.81"
"San Luis Potosí","0.50"
"Campeche","0.00"
"Nayarit","0.00"
"Quintana Roo","0.00"
"Chiapas","0.00"
