"Estado","% Ocupación"
"Colima","100.00"
"Coahuila de Zaragoza","66.66"
"Querétaro","65.00"
"Aguascalientes","58.06"
"Durango","53.57"
"Guanajuato","44.44"
"Zacatecas","44.44"
"Puebla","41.17"
"Michoacán de Ocampo","40.00"
"Yucatán","36.00"
"México","26.66"
"Chihuahua","25.00"
"Nuevo León","23.32"
"Tabasco","23.30"
"San Luis Potosí","19.44"
"Ciudad de México","18.85"
"Jalisco","18.78"
"Tamaulipas","18.30"
"Sinaloa","16.32"
"Sonora","14.28"
"Veracruz de Ignacio de La Llave","11.11"
"Baja California","8.57"
"Quintana Roo","8.51"
"Hidalgo","7.69"
"Guerrero","1.66"
"Chiapas","0.00"
"Tlaxcala","0.00"
"Baja California Sur","0.00"
"Oaxaca","0.00"
"Morelos","0.00"
"Campeche","0.00"
"Nayarit","0.00"
