"Estado","% Ocupación"
"Baja California","42.33"
"Chihuahua","40.93"
"Aguascalientes","39.81"
"Sonora","22.81"
"Durango","18.98"
"Coahuila de Zaragoza","15.17"
"Nuevo León","14.88"
"Ciudad de México","14.28"
"Puebla","11.56"
"San Luis Potosí","10.52"
"Tamaulipas","8.33"
"Zacatecas","8.25"
"Jalisco","7.83"
"Querétaro","7.62"
"Morelos","7.27"
"Oaxaca","6.81"
"Sinaloa","6.61"
"Guanajuato","6.36"
"Hidalgo","6.25"
"México","4.93"
"Nayarit","4.76"
"Veracruz de Ignacio de La Llave","4.70"
"Yucatán","4.32"
"Michoacán de Ocampo","2.63"
"Tabasco","2.63"
"Chiapas","2.31"
"Baja California Sur","1.62"
"Guerrero","1.05"
"Quintana Roo","0.99"
"Campeche","0.80"
"Tlaxcala","0.00"
"Colima","0.00"
