"Estado","% Ocupación"
"Colima","100.00"
"Yucatán","67.85"
"Querétaro","63.63"
"Oaxaca","60.00"
"Baja California Sur","60.00"
"Sinaloa","54.02"
"Veracruz de Ignacio de La Llave","53.57"
"Nuevo León","46.77"
"Tabasco","42.62"
"Sonora","36.73"
"Ciudad de México","35.08"
"Aguascalientes","35.00"
"México","33.92"
"Puebla","30.76"
"Tamaulipas","30.66"
"Quintana Roo","29.09"
"Coahuila de Zaragoza","28.57"
"Guerrero","24.61"
"Durango","24.00"
"Jalisco","23.58"
"Baja California","18.91"
"Campeche","16.66"
"Chihuahua","15.00"
"Zacatecas","15.00"
"San Luis Potosí","12.00"
"Guanajuato","10.52"
"Michoacán de Ocampo","10.00"
"Hidalgo","6.66"
"Chiapas","2.12"
"Tlaxcala","0.00"
"Morelos","0.00"
"Nayarit","0.00"
