"Estado","% Ocupación"
"Chihuahua","58.06"
"Baja California Sur","53.57"
"Aguascalientes","53.08"
"Baja California","40.44"
"Sonora","35.66"
"Nuevo León","33.99"
"Durango","33.82"
"Coahuila de Zaragoza","32.84"
"Zacatecas","32.58"
"Ciudad de México","30.77"
"Sinaloa","25.78"
"Guanajuato","25.51"
"San Luis Potosí","25.09"
"Quintana Roo","21.62"
"Hidalgo","21.12"
"Puebla","17.71"
"Jalisco","16.82"
"Tamaulipas","16.74"
"Querétaro","15.96"
"Nayarit","11.49"
"Guerrero","10.83"
"México","10.53"
"Veracruz de Ignacio de La Llave","7.76"
"Morelos","7.04"
"Oaxaca","6.74"
"Colima","5.21"
"Michoacán de Ocampo","4.98"
"Yucatán","4.16"
"Tabasco","4.04"
"Tlaxcala","3.60"
"Chiapas","2.01"
"Campeche","1.61"
