"Estado","% Ocupación"
"Chihuahua","62.24"
"Baja California","54.35"
"Sonora","48.67"
"Aguascalientes","42.36"
"Coahuila de Zaragoza","34.78"
"Durango","31.85"
"Nuevo León","28.29"
"San Luis Potosí","26.66"
"Guanajuato","22.56"
"Sinaloa","21.05"
"Puebla","17.59"
"Tamaulipas","16.74"
"Jalisco","15.43"
"Hidalgo","13.35"
"Ciudad de México","13.19"
"Querétaro","12.40"
"Oaxaca","12.08"
"Zacatecas","10.63"
"Nayarit","9.78"
"México","8.85"
"Quintana Roo","8.33"
"Veracruz de Ignacio de La Llave","7.83"
"Guerrero","7.09"
"Morelos","6.52"
"Michoacán de Ocampo","4.94"
"Colima","4.16"
"Tabasco","3.76"
"Tlaxcala","3.53"
"Chiapas","2.94"
"Yucatán","2.52"
"Campeche","1.01"
"Baja California Sur","0.00"
