"Estado","% Ocupación"
"Nayarit","100.00"
"Colima","100.00"
"Durango","100.00"
"Morelos","100.00"
"Zacatecas","91.30"
"Querétaro","90.00"
"Nuevo León","85.52"
"Ciudad de México","78.29"
"Jalisco","73.06"
"Oaxaca","72.22"
"Sinaloa","72.09"
"Michoacán de Ocampo","72.00"
"Veracruz de Ignacio de La Llave","67.53"
"San Luis Potosí","62.06"
"Guerrero","57.83"
"Puebla","56.32"
"Sonora","54.38"
"Yucatán","53.84"
"Aguascalientes","48.71"
"Guanajuato","48.27"
"Tamaulipas","47.05"
"Hidalgo","46.66"
"Tabasco","43.75"
"Chiapas","39.34"
"México","39.09"
"Coahuila de Zaragoza","33.33"
"Quintana Roo","31.66"
"Chihuahua","21.87"
"Baja California","8.10"
"Campeche","6.25"
"Baja California Sur","0.00"
"Tlaxcala","0.00"
