"Estado","% Ocupación"
"Aguascalientes","48.87"
"Colima","32.87"
"Baja California","32.23"
"Tlaxcala","30.76"
"Morelos","28.75"
"Nayarit","25.00"
"Tabasco","25.00"
"Jalisco","24.53"
"Puebla","23.80"
"Querétaro","22.67"
"Ciudad de México","21.98"
"Chihuahua","19.85"
"Durango","19.31"
"Tamaulipas","19.29"
"México","19.26"
"Nuevo León","19.03"
"Veracruz de Ignacio de La Llave","19.02"
"Michoacán de Ocampo","19.02"
"San Luis Potosí","18.54"
"Hidalgo","18.30"
"Yucatán","17.85"
"Sonora","17.39"
"Zacatecas","14.81"
"Oaxaca","14.75"
"Guanajuato","14.70"
"Coahuila de Zaragoza","14.28"
"Sinaloa","10.19"
"Campeche","7.50"
"Chiapas","5.92"
"Quintana Roo","4.43"
"Baja California Sur","3.35"
"Guerrero","2.36"
