"Estado","% Ocupación"
"Nayarit","4.76"
"Ciudad de México","3.77"
"Oaxaca","3.77"
"Baja California","3.50"
"Sinaloa","2.77"
"Yucatán","2.61"
"Querétaro","2.50"
"Chihuahua","2.00"
"Campeche","1.61"
"México","1.48"
"Tamaulipas","1.29"
"Coahuila de Zaragoza","1.23"
"Jalisco","1.04"
"Michoacán de Ocampo","0.83"
"Nuevo León","0.57"
"Guanajuato","0.16"
"Guerrero","0.00"
"Tabasco","0.00"
"Tlaxcala","0.00"
"San Luis Potosí","0.00"
"Veracruz de Ignacio de La Llave","0.00"
"Hidalgo","0.00"
"Chiapas","0.00"
"Colima","0.00"
"Aguascalientes","0.00"
"Zacatecas","0.00"
"Sonora","0.00"
"Morelos","0.00"
"Puebla","0.00"
"Durango","0.00"
"Baja California Sur","0.00"
"Quintana Roo","0.00"
