"Estado","% Ocupación"
"Colima","92.95"
"Nayarit","83.05"
"Hidalgo","79.52"
"Puebla","77.88"
"Guerrero","76.64"
"Nuevo León","75.27"
"Veracruz de Ignacio de La Llave","73.36"
"Tlaxcala","68.96"
"San Luis Potosí","67.60"
"Ciudad de México","65.55"
"México","65.20"
"Durango","64.41"
"Oaxaca","63.63"
"Morelos","62.55"
"Jalisco","58.83"
"Zacatecas","53.68"
"Aguascalientes","52.90"
"Quintana Roo","52.43"
"Sinaloa","52.27"
"Michoacán de Ocampo","51.00"
"Sonora","48.94"
"Tamaulipas","46.09"
"Querétaro","44.51"
"Tabasco","38.36"
"Coahuila de Zaragoza","37.89"
"Baja California Sur","37.34"
"Guanajuato","26.16"
"Chiapas","22.85"
"Baja California","20.15"
"Yucatán","18.59"
"Chihuahua","18.59"
"Campeche","12.91"
