"Estado","% Ocupación"
"Tlaxcala","9.52"
"Ciudad de México","6.20"
"Aguascalientes","3.57"
"Sonora","2.81"
"Jalisco","2.64"
"Yucatán","2.17"
"Sinaloa","1.23"
"Hidalgo","1.21"
"Tabasco","1.14"
"San Luis Potosí","0.98"
"Puebla","0.95"
"Nuevo León","0.90"
"Michoacán de Ocampo","0.75"
"Veracruz de Ignacio de La Llave","0.58"
"Guanajuato","0.46"
"México","0.38"
"Chihuahua","0.00"
"Durango","0.00"
"Colima","0.00"
"Campeche","0.00"
"Querétaro","0.00"
"Coahuila de Zaragoza","0.00"
"Baja California Sur","0.00"
"Quintana Roo","0.00"
"Baja California","0.00"
"Guerrero","0.00"
"Tamaulipas","0.00"
"Nayarit","0.00"
"Oaxaca","0.00"
"Chiapas","0.00"
"Morelos","0.00"
"Zacatecas","0.00"
