"Estado","% Ocupación"
"Baja California Sur","76.13"
"Quintana Roo","36.64"
"Durango","33.33"
"Tamaulipas","32.89"
"Tabasco","26.02"
"Sonora","25.64"
"Nuevo León","24.28"
"Sinaloa","23.13"
"Nayarit","22.80"
"Yucatán","20.80"
"Ciudad de México","18.48"
"Veracruz de Ignacio de La Llave","15.66"
"Coahuila de Zaragoza","14.00"
"Puebla","13.29"
"Jalisco","13.29"
"Oaxaca","12.76"
"Aguascalientes","12.08"
"Hidalgo","12.05"
"México","11.96"
"Michoacán de Ocampo","11.23"
"Chihuahua","10.09"
"Baja California","9.84"
"Guerrero","9.47"
"Campeche","8.92"
"Morelos","6.99"
"Colima","6.59"
"Zacatecas","5.08"
"Chiapas","4.70"
"Guanajuato","4.51"
"Querétaro","3.76"
"San Luis Potosí","3.33"
"Tlaxcala","2.66"
