"Estado","% Ocupación"
"Chihuahua","64.84"
"Quintana Roo","62.96"
"Zacatecas","56.98"
"Aguascalientes","55.49"
"Durango","50.98"
"Coahuila de Zaragoza","48.36"
"San Luis Potosí","42.80"
"Ciudad de México","40.88"
"Sinaloa","40.69"
"Baja California","40.03"
"Nuevo León","38.59"
"Sonora","36.85"
"Baja California Sur","32.72"
"Guanajuato","30.76"
"Hidalgo","26.81"
"Tamaulipas","25.00"
"Puebla","24.63"
"Jalisco","22.85"
"Nayarit","19.79"
"México","15.61"
"Querétaro","14.78"
"Guerrero","10.76"
"Veracruz de Ignacio de La Llave","10.67"
"Morelos","10.28"
"Oaxaca","10.25"
"Tabasco","9.43"
"Colima","8.77"
"Tlaxcala","7.27"
"Michoacán de Ocampo","7.15"
"Yucatán","6.09"
"Campeche","1.43"
"Chiapas","0.73"
