"Estado","% Ocupación"
"Durango","100.00"
"Colima","100.00"
"Morelos","100.00"
"Oaxaca","91.89"
"Sinaloa","83.69"
"Nuevo León","76.89"
"Zacatecas","72.22"
"Yucatán","66.66"
"Michoacán de Ocampo","65.00"
"Querétaro","65.00"
"Veracruz de Ignacio de La Llave","57.65"
"Sonora","56.25"
"San Luis Potosí","55.81"
"Jalisco","54.64"
"Puebla","51.89"
"México","50.00"
"Nayarit","50.00"
"Ciudad de México","48.55"
"Guerrero","46.96"
"Quintana Roo","45.45"
"Coahuila de Zaragoza","44.44"
"Tamaulipas","44.31"
"Guanajuato","39.28"
"Tabasco","34.66"
"Hidalgo","33.33"
"Aguascalientes","32.43"
"Chihuahua","31.57"
"Baja California Sur","25.00"
"Baja California","23.52"
"Campeche","12.90"
"Chiapas","6.97"
"Tlaxcala","0.00"
