"Estado","% Ocupación"
"Colima","83.21"
"Puebla","79.94"
"Hidalgo","78.94"
"Veracruz de Ignacio de La Llave","76.55"
"San Luis Potosí","73.84"
"Guerrero","72.42"
"Nuevo León","71.77"
"Durango","68.79"
"Nayarit","64.96"
"Tlaxcala","63.63"
"Ciudad de México","61.93"
"México","61.47"
"Zacatecas","61.45"
"Jalisco","58.93"
"Oaxaca","56.56"
"Sonora","55.70"
"Morelos","55.55"
"Michoacán de Ocampo","51.40"
"Tabasco","51.35"
"Querétaro","51.31"
"Tamaulipas","50.60"
"Baja California Sur","50.00"
"Aguascalientes","49.06"
"Quintana Roo","48.36"
"Coahuila de Zaragoza","47.38"
"Sinaloa","43.18"
"Guanajuato","27.41"
"Baja California","24.41"
"Chiapas","20.98"
"Yucatán","18.00"
"Chihuahua","16.58"
"Campeche","15.05"
