"Estado","% Ocupación"
"Querétaro","100.00"
"Ciudad de México","21.16"
"Puebla","19.56"
"Michoacán de Ocampo","16.66"
"Durango","14.28"
"Chihuahua","11.11"
"México","10.00"
"Guanajuato","7.69"
"Sinaloa","5.55"
"Zacatecas","5.55"
"Aguascalientes","5.26"
"Campeche","5.00"
"Yucatán","4.00"
"Jalisco","3.79"
"Guerrero","2.85"
"Tamaulipas","2.22"
"Nuevo León","1.42"
"Nayarit","0.00"
"Tabasco","0.00"
"Oaxaca","0.00"
"Tlaxcala","0.00"
"Hidalgo","0.00"
"Chiapas","0.00"
"Veracruz de Ignacio de La Llave","0.00"
"Morelos","0.00"
"San Luis Potosí","0.00"
"Sonora","0.00"
"Colima","0.00"
"Baja California Sur","0.00"
"Baja California","0.00"
"Quintana Roo","0.00"
"Coahuila de Zaragoza","0.00"
