"Estado","% Ocupación"
"Aguascalientes","18.91"
"Chihuahua","18.39"
"Durango","15.71"
"Nuevo León","14.28"
"Colima","10.00"
"Oaxaca","6.77"
"Tlaxcala","6.38"
"Coahuila de Zaragoza","6.25"
"Sinaloa","5.84"
"Zacatecas","5.61"
"Sonora","5.44"
"Veracruz de Ignacio de La Llave","4.91"
"Tamaulipas","4.29"
"Jalisco","4.28"
"Puebla","3.56"
"México","3.14"
"Ciudad de México","3.07"
"Guanajuato","2.83"
"Guerrero","2.76"
"Baja California","2.53"
"Baja California Sur","2.32"
"Quintana Roo","2.27"
"Hidalgo","2.27"
"Querétaro","1.98"
"Michoacán de Ocampo","1.24"
"Yucatán","0.92"
"Chiapas","0.89"
"Morelos","0.55"
"San Luis Potosí","0.51"
"Campeche","0.24"
"Tabasco","0.00"
"Nayarit","0.00"
