"Estado","% Ocupación"
"Aguascalientes","42.77"
"Puebla","38.79"
"Baja California","38.78"
"Coahuila de Zaragoza","36.27"
"Querétaro","34.07"
"Guanajuato","33.61"
"Ciudad de México","30.46"
"Morelos","30.22"
"Sinaloa","29.48"
"Durango","28.81"
"Chihuahua","28.79"
"Jalisco","28.67"
"Nuevo León","28.22"
"Michoacán de Ocampo","27.86"
"Sonora","27.84"
"Nayarit","27.52"
"Tabasco","27.03"
"Oaxaca","26.36"
"México","25.63"
"Tamaulipas","25.32"
"Veracruz de Ignacio de La Llave","25.19"
"Hidalgo","23.56"
"Colima","22.92"
"San Luis Potosí","22.37"
"Zacatecas","20.00"
"Guerrero","18.63"
"Quintana Roo","17.61"
"Tlaxcala","16.53"
"Chiapas","10.83"
"Yucatán","10.62"
"Baja California Sur","9.62"
"Campeche","6.29"
