"Estado","% Ocupación"
"Querétaro","100.00"
"Colima","100.00"
"Zacatecas","77.77"
"Yucatán","73.91"
"Durango","63.82"
"Tlaxcala","62.50"
"Tabasco","61.41"
"Puebla","60.82"
"Oaxaca","59.45"
"Tamaulipas","57.77"
"Aguascalientes","54.83"
"Nuevo León","54.76"
"Ciudad de México","52.04"
"Jalisco","51.44"
"San Luis Potosí","51.16"
"Veracruz de Ignacio de La Llave","47.57"
"Guanajuato","44.23"
"México","35.23"
"Michoacán de Ocampo","34.78"
"Sonora","32.43"
"Hidalgo","30.30"
"Morelos","30.30"
"Baja California","26.47"
"Sinaloa","26.25"
"Chiapas","21.27"
"Quintana Roo","21.05"
"Guerrero","18.57"
"Chihuahua","16.39"
"Campeche","3.57"
"Nayarit","0.00"
"Baja California Sur","0.00"
"Coahuila de Zaragoza","0.00"
