"Estado","% Ocupación"
"Colima","70.87"
"Morelos","66.66"
"Tabasco","65.18"
"Veracruz de Ignacio de La Llave","57.97"
"Jalisco","57.55"
"Nuevo León","56.53"
"Ciudad de México","51.53"
"Hidalgo","50.00"
"Oaxaca","48.57"
"Tlaxcala","48.33"
"Puebla","47.52"
"Yucatán","45.50"
"Aguascalientes","44.96"
"México","44.75"
"Sonora","44.70"
"San Luis Potosí","43.75"
"Michoacán de Ocampo","40.15"
"Querétaro","39.23"
"Nayarit","38.88"
"Tamaulipas","37.89"
"Durango","33.85"
"Guerrero","30.23"
"Zacatecas","29.62"
"Baja California Sur","29.54"
"Coahuila de Zaragoza","28.77"
"Sinaloa","27.48"
"Baja California","21.79"
"Chihuahua","20.00"
"Guanajuato","18.43"
"Chiapas","16.44"
"Quintana Roo","14.56"
"Campeche","10.21"
