"Estado","% Ocupación"
"Querétaro","75.00"
"Zacatecas","55.55"
"Yucatán","50.00"
"Guanajuato","50.00"
"Aguascalientes","45.16"
"Durango","42.42"
"Puebla","37.25"
"Colima","33.33"
"Michoacán de Ocampo","30.00"
"Jalisco","27.55"
"Chihuahua","26.66"
"Tabasco","25.84"
"Sonora","25.00"
"Nuevo León","22.03"
"Ciudad de México","21.42"
"México","21.42"
"Chiapas","19.23"
"Sinaloa","19.14"
"Oaxaca","18.75"
"Tamaulipas","17.64"
"San Luis Potosí","13.88"
"Veracruz de Ignacio de La Llave","12.72"
"Baja California","11.42"
"Hidalgo","10.71"
"Coahuila de Zaragoza","8.00"
"Quintana Roo","6.00"
"Campeche","3.22"
"Guerrero","2.40"
"Nayarit","0.00"
"Tlaxcala","0.00"
"Morelos","0.00"
"Baja California Sur","0.00"
