"Estado","% Ocupación"
"Baja California","41.03"
"Aguascalientes","39.79"
"Sonora","34.92"
"Chihuahua","32.75"
"Durango","23.86"
"Coahuila de Zaragoza","19.75"
"Puebla","14.00"
"Nuevo León","13.18"
"Tlaxcala","12.50"
"San Luis Potosí","11.71"
"Zacatecas","11.11"
"Oaxaca","9.09"
"Querétaro","8.37"
"Ciudad de México","8.26"
"Tamaulipas","8.24"
"Jalisco","7.57"
"Sinaloa","7.46"
"Guanajuato","6.75"
"Baja California Sur","6.66"
"México","5.71"
"Veracruz de Ignacio de La Llave","5.70"
"Tabasco","5.17"
"Nayarit","5.00"
"Hidalgo","4.54"
"Yucatán","4.37"
"Michoacán de Ocampo","3.14"
"Morelos","2.27"
"Guerrero","1.68"
"Chiapas","1.51"
"Quintana Roo","1.11"
"Campeche","0.81"
"Colima","0.00"
