"Estado","% Ocupación"
"Tlaxcala","78.86"
"Colima","75.95"
"Durango","75.71"
"Hidalgo","74.26"
"Veracruz de Ignacio de La Llave","73.45"
"San Luis Potosí","73.17"
"Puebla","72.31"
"Nuevo León","64.38"
"Guerrero","63.16"
"México","63.06"
"Ciudad de México","62.34"
"Oaxaca","61.31"
"Nayarit","60.80"
"Morelos","58.01"
"Jalisco","57.55"
"Querétaro","56.69"
"Aguascalientes","55.45"
"Tabasco","54.59"
"Michoacán de Ocampo","53.95"
"Sonora","53.11"
"Zacatecas","52.63"
"Quintana Roo","49.18"
"Coahuila de Zaragoza","46.61"
"Tamaulipas","46.45"
"Sinaloa","40.76"
"Guanajuato","36.00"
"Baja California Sur","32.71"
"Baja California","28.76"
"Chiapas","22.29"
"Campeche","20.34"
"Yucatán","19.20"
"Chihuahua","18.55"
