"Estado","% Ocupación"
"Chihuahua","59.29"
"Baja California","47.91"
"Sonora","45.38"
"Aguascalientes","39.43"
"Coahuila de Zaragoza","36.33"
"Nuevo León","24.11"
"Sinaloa","23.59"
"Durango","23.38"
"Ciudad de México","20.05"
"San Luis Potosí","19.27"
"Puebla","17.99"
"Guanajuato","16.37"
"Oaxaca","15.31"
"Tamaulipas","14.32"
"Jalisco","11.31"
"Hidalgo","10.62"
"Querétaro","9.96"
"México","9.54"
"Zacatecas","8.42"
"Nayarit","7.69"
"Veracruz de Ignacio de La Llave","7.23"
"Michoacán de Ocampo","5.23"
"Guerrero","4.69"
"Quintana Roo","4.66"
"Morelos","4.45"
"Colima","2.89"
"Yucatán","2.27"
"Baja California Sur","2.04"
"Tlaxcala","1.80"
"Tabasco","1.78"
"Campeche","1.20"
"Chiapas","0.25"
