"Estado","% Ocupación"
"Baja California","44.85"
"Baja California Sur","33.33"
"Aguascalientes","26.77"
"Sonora","21.95"
"Chihuahua","20.53"
"Durango","18.27"
"Morelos","16.00"
"Nuevo León","15.49"
"San Luis Potosí","15.38"
"Puebla","15.15"
"Tlaxcala","15.06"
"Jalisco","15.01"
"Ciudad de México","13.27"
"Colima","13.23"
"Hidalgo","12.59"
"Tabasco","11.11"
"Michoacán de Ocampo","11.05"
"Coahuila de Zaragoza","10.58"
"Querétaro","10.54"
"México","10.31"
"Guanajuato","9.67"
"Tamaulipas","8.99"
"Yucatán","8.33"
"Sinaloa","8.33"
"Zacatecas","7.33"
"Oaxaca","6.59"
"Veracruz de Ignacio de La Llave","5.24"
"Guerrero","3.90"
"Nayarit","3.44"
"Chiapas","3.35"
"Campeche","2.43"
"Quintana Roo","2.10"
