"Estado","% Ocupación"
"Colima","83.52"
"Ciudad de México","72.46"
"Hidalgo","67.50"
"Nayarit","66.66"
"Tlaxcala","65.45"
"Oaxaca","64.84"
"Nuevo León","62.25"
"Durango","60.00"
"Jalisco","57.46"
"Veracruz de Ignacio de La Llave","53.19"
"Tabasco","52.52"
"México","52.34"
"Guerrero","46.11"
"Sinaloa","44.15"
"Puebla","41.66"
"Sonora","40.31"
"Michoacán de Ocampo","37.83"
"Zacatecas","36.92"
"Querétaro","36.77"
"Morelos","35.80"
"Tamaulipas","35.14"
"Yucatán","34.28"
"Aguascalientes","32.53"
"Baja California Sur","29.75"
"San Luis Potosí","26.98"
"Chiapas","20.61"
"Coahuila de Zaragoza","20.45"
"Quintana Roo","20.00"
"Baja California","18.80"
"Campeche","16.43"
"Chihuahua","14.55"
"Guanajuato","10.97"
