"Estado","% Ocupación"
"Colima","70.58"
"Ciudad de México","61.85"
"Nuevo León","60.85"
"Nayarit","58.19"
"Oaxaca","57.03"
"Tabasco","56.80"
"Hidalgo","56.80"
"Jalisco","56.42"
"Veracruz de Ignacio de La Llave","55.65"
"México","50.06"
"Aguascalientes","48.78"
"Puebla","45.09"
"Morelos","42.68"
"San Luis Potosí","42.51"
"Tlaxcala","42.14"
"Michoacán de Ocampo","40.55"
"Tamaulipas","40.32"
"Durango","36.93"
"Yucatán","35.39"
"Sonora","33.05"
"Guerrero","33.01"
"Zacatecas","32.59"
"Sinaloa","31.67"
"Querétaro","30.65"
"Coahuila de Zaragoza","29.31"
"Baja California","23.89"
"Quintana Roo","21.48"
"Chihuahua","20.67"
"Baja California Sur","20.10"
"Chiapas","17.97"
"Guanajuato","16.85"
"Campeche","13.86"
