"Estado","% Ocupación"
"Colima","86.42"
"Veracruz de Ignacio de La Llave","76.47"
"Puebla","76.38"
"Guerrero","74.29"
"Hidalgo","73.92"
"Nuevo León","73.82"
"San Luis Potosí","71.58"
"Nayarit","70.98"
"Ciudad de México","67.43"
"Tlaxcala","67.36"
"Morelos","62.04"
"México","61.47"
"Oaxaca","61.19"
"Jalisco","57.26"
"Zacatecas","55.55"
"Durango","54.64"
"Quintana Roo","53.05"
"Michoacán de Ocampo","51.95"
"Sonora","51.32"
"Aguascalientes","49.39"
"Sinaloa","48.83"
"Baja California Sur","48.74"
"Querétaro","46.43"
"Tamaulipas","45.50"
"Tabasco","43.26"
"Coahuila de Zaragoza","39.59"
"Guanajuato","27.44"
"Baja California","23.56"
"Chiapas","23.02"
"Yucatán","17.09"
"Chihuahua","15.83"
"Campeche","13.41"
