"Estado","% Ocupación"
"Morelos","100.00"
"Yucatán","60.00"
"Oaxaca","43.47"
"Coahuila de Zaragoza","42.85"
"Nuevo León","38.32"
"Tabasco","38.09"
"Sonora","35.55"
"Tamaulipas","33.68"
"Querétaro","31.57"
"Durango","31.25"
"Sinaloa","29.26"
"Quintana Roo","27.58"
"Campeche","18.18"
"México","17.11"
"Zacatecas","16.66"
"San Luis Potosí","16.00"
"Puebla","14.51"
"Ciudad de México","13.89"
"Veracruz de Ignacio de La Llave","13.79"
"Jalisco","12.12"
"Baja California","11.36"
"Aguascalientes","9.67"
"Michoacán de Ocampo","8.33"
"Guerrero","7.69"
"Guanajuato","7.14"
"Chihuahua","4.28"
"Chiapas","1.72"
"Tlaxcala","0.00"
"Colima","0.00"
"Hidalgo","0.00"
"Baja California Sur","0.00"
"Nayarit","0.00"
