"Estado","% Ocupación"
"Chihuahua","50.76"
"Baja California","47.95"
"Aguascalientes","42.10"
"Puebla","33.33"
"Sonora","32.05"
"Sinaloa","29.33"
"Guanajuato","27.04"
"Durango","26.82"
"Nayarit","26.12"
"Coahuila de Zaragoza","25.54"
"Jalisco","24.10"
"San Luis Potosí","23.63"
"Nuevo León","22.62"
"Oaxaca","21.96"
"Querétaro","18.95"
"Ciudad de México","18.07"
"Colima","15.74"
"México","15.41"
"Hidalgo","14.93"
"Quintana Roo","14.72"
"Tamaulipas","14.50"
"Veracruz de Ignacio de La Llave","14.31"
"Morelos","14.21"
"Tabasco","11.30"
"Zacatecas","11.11"
"Guerrero","10.91"
"Michoacán de Ocampo","10.82"
"Tlaxcala","8.77"
"Yucatán","8.15"
"Chiapas","5.92"
"Baja California Sur","5.06"
"Campeche","3.06"
