"Estado","% Ocupación"
"Querétaro","90.00"
"Zacatecas","77.77"
"Aguascalientes","58.62"
"Puebla","50.00"
"Michoacán de Ocampo","50.00"
"Yucatán","48.00"
"Guanajuato","44.82"
"Durango","38.29"
"Tabasco","36.60"
"México","34.83"
"Coahuila de Zaragoza","33.33"
"Baja California","32.35"
"Tamaulipas","31.03"
"Colima","30.76"
"Jalisco","30.37"
"Ciudad de México","28.52"
"Nuevo León","28.44"
"San Luis Potosí","27.77"
"Chihuahua","26.82"
"Veracruz de Ignacio de La Llave","21.79"
"Morelos","21.73"
"Sinaloa","21.42"
"Chiapas","21.27"
"Quintana Roo","15.21"
"Oaxaca","15.00"
"Hidalgo","10.71"
"Sonora","10.52"
"Guerrero","1.35"
"Nayarit","0.00"
"Campeche","0.00"
"Tlaxcala","0.00"
"Baja California Sur","0.00"
