"Estado","% Ocupación"
"Colima","95.23"
"Nayarit","68.57"
"Oaxaca","64.58"
"Nuevo León","61.49"
"Sinaloa","60.07"
"Durango","59.32"
"Ciudad de México","55.97"
"Yucatán","47.09"
"Guerrero","44.84"
"Jalisco","44.19"
"Sonora","44.18"
"Baja California Sur","43.77"
"Hidalgo","43.26"
"México","39.94"
"Morelos","38.70"
"Tabasco","38.02"
"Veracruz de Ignacio de La Llave","35.08"
"San Luis Potosí","34.32"
"Tlaxcala","32.78"
"Michoacán de Ocampo","26.41"
"Tamaulipas","24.87"
"Querétaro","24.06"
"Puebla","23.11"
"Quintana Roo","23.07"
"Baja California","19.54"
"Chihuahua","19.23"
"Chiapas","18.31"
"Zacatecas","18.25"
"Aguascalientes","15.57"
"Coahuila de Zaragoza","12.06"
"Campeche","9.92"
"Guanajuato","7.26"
