"Estado","% Ocupación"
"Tlaxcala","9.52"
"Oaxaca","7.50"
"Jalisco","2.98"
"Sonora","2.46"
"Tamaulipas","1.84"
"Aguascalientes","1.81"
"Yucatán","1.62"
"Ciudad de México","1.44"
"Sinaloa","1.40"
"San Luis Potosí","0.98"
"Chihuahua","0.80"
"Michoacán de Ocampo","0.67"
"México","0.66"
"Nuevo León","0.57"
"Puebla","0.49"
"Guanajuato","0.46"
"Veracruz de Ignacio de La Llave","0.45"
"Guerrero","0.00"
"Colima","0.00"
"Durango","0.00"
"Campeche","0.00"
"Querétaro","0.00"
"Tabasco","0.00"
"Coahuila de Zaragoza","0.00"
"Quintana Roo","0.00"
"Baja California Sur","0.00"
"Baja California","0.00"
"Nayarit","0.00"
"Chiapas","0.00"
"Hidalgo","0.00"
"Morelos","0.00"
"Zacatecas","0.00"
