"Estado","% Ocupación"
"Colima","74.22"
"Tabasco","58.33"
"Jalisco","56.91"
"Nuevo León","56.49"
"Veracruz de Ignacio de La Llave","56.09"
"Ciudad de México","53.64"
"Hidalgo","52.86"
"Oaxaca","50.49"
"Morelos","49.43"
"Puebla","49.19"
"Tlaxcala","46.61"
"Aguascalientes","46.09"
"México","44.15"
"San Luis Potosí","41.66"
"Michoacán de Ocampo","40.08"
"Querétaro","39.55"
"Nayarit","39.53"
"Tamaulipas","39.34"
"Yucatán","37.64"
"Sonora","34.17"
"Durango","31.89"
"Guerrero","31.67"
"Zacatecas","31.61"
"Sinaloa","28.61"
"Coahuila de Zaragoza","27.20"
"Baja California","25.08"
"Chihuahua","21.97"
"Guanajuato","19.46"
"Baja California Sur","19.17"
"Quintana Roo","17.71"
"Chiapas","15.04"
"Campeche","13.33"
