"Estado","% Ocupación"
"Aguascalientes","44.09"
"Ciudad de México","35.45"
"Jalisco","33.79"
"Oaxaca","32.22"
"Nuevo León","28.62"
"Querétaro","28.10"
"Hidalgo","27.55"
"México","26.90"
"Colima","24.61"
"Sonora","24.09"
"Nayarit","23.33"
"Baja California","21.64"
"Morelos","21.12"
"Tamaulipas","20.28"
"Baja California Sur","20.25"
"San Luis Potosí","20.00"
"Tlaxcala","20.00"
"Chihuahua","19.52"
"Sinaloa","18.46"
"Veracruz de Ignacio de La Llave","18.09"
"Coahuila de Zaragoza","17.91"
"Durango","17.18"
"Puebla","16.77"
"Michoacán de Ocampo","15.31"
"Guerrero","12.57"
"Guanajuato","12.33"
"Zacatecas","12.04"
"Tabasco","10.90"
"Yucatán","10.63"
"Chiapas","6.09"
"Quintana Roo","3.58"
"Campeche","2.36"
