"Estado","% Ocupación"
"Querétaro","56.25"
"Chihuahua","55.88"
"Aguascalientes","51.61"
"Yucatán","50.00"
"Durango","47.61"
"Zacatecas","33.33"
"Puebla","28.57"
"Nuevo León","27.68"
"Sinaloa","24.24"
"Tamaulipas","23.75"
"Coahuila de Zaragoza","22.22"
"Ciudad de México","20.74"
"Sonora","20.00"
"Michoacán de Ocampo","18.18"
"Baja California","17.64"
"México","17.00"
"Tabasco","15.62"
"Colima","15.38"
"Jalisco","14.91"
"Guanajuato","14.54"
"San Luis Potosí","13.79"
"Veracruz de Ignacio de La Llave","9.25"
"Hidalgo","8.33"
"Guerrero","1.31"
"Chiapas","0.00"
"Tlaxcala","0.00"
"Campeche","0.00"
"Oaxaca","0.00"
"Nayarit","0.00"
"Morelos","0.00"
"Quintana Roo","0.00"
"Baja California Sur","0.00"
