"Estado","% Ocupación"
"Nayarit","100.00"
"Aguascalientes","80.95"
"Ciudad de México","67.72"
"Jalisco","66.66"
"Durango","60.46"
"Michoacán de Ocampo","57.14"
"Querétaro","56.25"
"San Luis Potosí","54.90"
"Nuevo León","50.38"
"Chihuahua","48.78"
"Sonora","46.87"
"Hidalgo","46.15"
"Puebla","43.39"
"Tabasco","38.54"
"Sinaloa","37.87"
"Guanajuato","37.73"
"Zacatecas","37.50"
"Tamaulipas","34.66"
"México","34.43"
"Coahuila de Zaragoza","27.27"
"Veracruz de Ignacio de La Llave","20.68"
"Baja California","12.90"
"Yucatán","8.33"
"Guerrero","7.69"
"Oaxaca","6.25"
"Campeche","3.33"
"Morelos","0.00"
"Quintana Roo","0.00"
"Chiapas","0.00"
"Tlaxcala","0.00"
"Colima","0.00"
"Baja California Sur","0.00"
