"Estado","% Ocupación"
"Aguascalientes","44.91"
"Baja California","42.65"
"Coahuila de Zaragoza","39.25"
"Querétaro","37.73"
"Puebla","32.91"
"Guanajuato","32.86"
"Ciudad de México","30.95"
"Nayarit","30.90"
"Nuevo León","30.31"
"Jalisco","30.29"
"Sonora","30.27"
"Tamaulipas","29.56"
"Colima","29.03"
"Michoacán de Ocampo","28.84"
"Chihuahua","28.21"
"Sinaloa","28.19"
"Hidalgo","27.48"
"San Luis Potosí","26.71"
"Tabasco","26.09"
"Oaxaca","26.08"
"México","25.81"
"Morelos","25.30"
"Zacatecas","23.95"
"Durango","23.93"
"Veracruz de Ignacio de La Llave","21.69"
"Quintana Roo","21.34"
"Tlaxcala","17.82"
"Guerrero","16.66"
"Yucatán","11.34"
"Baja California Sur","10.05"
"Chiapas","9.97"
"Campeche","6.55"
