"Estado","% Ocupación"
"Chihuahua","66.57"
"Zacatecas","57.44"
"Aguascalientes","55.13"
"Durango","50.00"
"Coahuila de Zaragoza","44.44"
"Ciudad de México","39.36"
"Sinaloa","39.35"
"Baja California","38.46"
"Nuevo León","36.10"
"Sonora","34.08"
"Baja California Sur","31.09"
"San Luis Potosí","30.16"
"Guanajuato","28.84"
"Quintana Roo","27.60"
"Oaxaca","26.08"
"Tamaulipas","24.94"
"Hidalgo","24.88"
"Puebla","22.98"
"Jalisco","22.57"
"Querétaro","17.24"
"Nayarit","15.78"
"Colima","14.42"
"México","13.58"
"Guerrero","12.14"
"Veracruz de Ignacio de La Llave","11.74"
"Morelos","11.05"
"Tlaxcala","8.92"
"Michoacán de Ocampo","8.05"
"Tabasco","7.71"
"Yucatán","5.07"
"Campeche","1.40"
"Chiapas","0.74"
