"Estado","% Ocupación"
"Morelos","43.18"
"Aguascalientes","38.05"
"Baja California","37.05"
"Jalisco","24.64"
"Tlaxcala","23.28"
"Chihuahua","22.65"
"Michoacán de Ocampo","22.61"
"Tabasco","22.55"
"Nayarit","22.41"
"Puebla","21.46"
"Colima","18.30"
"Querétaro","18.22"
"Ciudad de México","17.88"
"Yucatán","17.08"
"Nuevo León","17.02"
"Hidalgo","16.79"
"Veracruz de Ignacio de La Llave","16.37"
"Sonora","15.18"
"Durango","15.11"
"México","14.78"
"Sinaloa","14.28"
"Guanajuato","14.22"
"Coahuila de Zaragoza","13.28"
"Oaxaca","12.74"
"Tamaulipas","11.79"
"San Luis Potosí","11.11"
"Zacatecas","10.20"
"Campeche","8.43"
"Chiapas","5.73"
"Quintana Roo","3.92"
"Baja California Sur","2.83"
"Guerrero","2.81"
