"Estado","% Ocupación"
"Puebla","17.14"
"Coahuila de Zaragoza","12.50"
"México","10.63"
"Aguascalientes","8.33"
"Sinaloa","6.89"
"Tamaulipas","3.84"
"Veracruz de Ignacio de La Llave","2.50"
"Jalisco","1.31"
"Ciudad de México","1.23"
"Nuevo León","1.01"
"Quintana Roo","0.00"
"Baja California Sur","0.00"
"Baja California","0.00"
"Guerrero","0.00"
"Nayarit","0.00"
"Oaxaca","0.00"
"Michoacán de Ocampo","0.00"
"Chiapas","0.00"
"Hidalgo","0.00"
"Sonora","0.00"
"Zacatecas","0.00"
"Morelos","0.00"
"Chihuahua","0.00"
"Guanajuato","0.00"
"Durango","0.00"
"Colima","0.00"
"Querétaro","0.00"
"Campeche","0.00"
"San Luis Potosí","0.00"
"Tlaxcala","0.00"
"Yucatán","0.00"
"Tabasco","0.00"
