"Estado","% Ocupación"
"Colima","100.00"
"Morelos","100.00"
"Querétaro","85.00"
"Zacatecas","72.22"
"Aguascalientes","54.83"
"Michoacán de Ocampo","50.00"
"Yucatán","48.00"
"Puebla","45.67"
"Durango","44.44"
"Tabasco","42.26"
"Guanajuato","41.81"
"Sonora","35.71"
"Jalisco","33.64"
"Tamaulipas","30.33"
"Ciudad de México","30.15"
"México","28.43"
"Baja California","27.02"
"Oaxaca","26.66"
"Nuevo León","25.85"
"San Luis Potosí","23.52"
"Veracruz de Ignacio de La Llave","21.87"
"Chiapas","21.27"
"Chihuahua","17.24"
"Sinaloa","15.21"
"Coahuila de Zaragoza","11.11"
"Quintana Roo","3.70"
"Hidalgo","3.57"
"Nayarit","0.00"
"Guerrero","0.00"
"Campeche","0.00"
"Baja California Sur","0.00"
"Tlaxcala","0.00"
