"Estado","% Ocupación"
"Puebla","61.13"
"Tabasco","59.11"
"Tlaxcala","55.97"
"Nuevo León","55.28"
"Veracruz de Ignacio de La Llave","53.85"
"Hidalgo","52.22"
"Colima","51.26"
"Ciudad de México","49.72"
"Morelos","49.70"
"Durango","48.79"
"Aguascalientes","48.14"
"México","46.53"
"Tamaulipas","46.20"
"Oaxaca","44.97"
"Querétaro","43.48"
"Nayarit","41.96"
"San Luis Potosí","41.79"
"Michoacán de Ocampo","40.49"
"Coahuila de Zaragoza","39.95"
"Guanajuato","38.95"
"Jalisco","38.09"
"Zacatecas","37.63"
"Sonora","33.19"
"Baja California","31.41"
"Quintana Roo","29.81"
"Guerrero","27.50"
"Yucatán","19.88"
"Campeche","18.25"
"Sinaloa","18.10"
"Chihuahua","13.81"
"Chiapas","13.31"
"Baja California Sur","12.98"
