"Estado","% Ocupación"
"Chihuahua","64.96"
"Baja California","44.51"
"Sonora","44.44"
"Aguascalientes","40.81"
"Durango","37.22"
"Coahuila de Zaragoza","35.57"
"San Luis Potosí","25.85"
"Nuevo León","24.87"
"Puebla","20.80"
"Guanajuato","18.84"
"Sinaloa","18.75"
"Tamaulipas","17.56"
"Jalisco","14.42"
"Zacatecas","14.28"
"Ciudad de México","12.17"
"Oaxaca","10.46"
"Quintana Roo","9.31"
"Querétaro","9.12"
"México","9.03"
"Hidalgo","8.58"
"Veracruz de Ignacio de La Llave","7.22"
"Guerrero","6.08"
"Michoacán de Ocampo","5.82"
"Morelos","5.52"
"Nayarit","3.33"
"Tabasco","2.89"
"Chiapas","2.03"
"Baja California Sur","2.01"
"Tlaxcala","1.78"
"Yucatán","1.77"
"Colima","1.37"
"Campeche","0.99"
