"Estado","% Ocupación"
"Hidalgo","78.97"
"Puebla","76.97"
"Colima","76.57"
"Veracruz de Ignacio de La Llave","76.06"
"Durango","73.12"
"Guerrero","71.82"
"San Luis Potosí","71.61"
"Nayarit","69.45"
"Tlaxcala","68.80"
"Ciudad de México","66.08"
"Nuevo León","65.40"
"México","64.48"
"Oaxaca","62.17"
"Morelos","59.47"
"Jalisco","58.26"
"Aguascalientes","57.83"
"Zacatecas","56.17"
"Michoacán de Ocampo","55.84"
"Tamaulipas","52.33"
"Quintana Roo","50.81"
"Sonora","50.09"
"Querétaro","50.00"
"Tabasco","48.25"
"Coahuila de Zaragoza","46.20"
"Sinaloa","41.42"
"Baja California Sur","37.94"
"Guanajuato","30.94"
"Baja California","24.71"
"Yucatán","21.45"
"Chiapas","17.13"
"Chihuahua","16.85"
"Campeche","14.47"
