"Estado","% Ocupación"
"Baja California","38.70"
"Aguascalientes","31.77"
"Chihuahua","23.88"
"Jalisco","20.19"
"Morelos","20.00"
"Durango","18.07"
"Sonora","16.76"
"Nuevo León","16.59"
"Yucatán","14.11"
"Ciudad de México","14.11"
"Tabasco","14.02"
"Hidalgo","13.33"
"Baja California Sur","13.15"
"Oaxaca","13.13"
"México","13.05"
"Querétaro","12.23"
"Nayarit","11.76"
"Tlaxcala","11.11"
"San Luis Potosí","10.86"
"Michoacán de Ocampo","10.63"
"Puebla","10.41"
"Sinaloa","10.36"
"Guanajuato","10.25"
"Zacatecas","9.90"
"Veracruz de Ignacio de La Llave","9.56"
"Coahuila de Zaragoza","8.55"
"Tamaulipas","7.96"
"Colima","6.34"
"Chiapas","5.77"
"Quintana Roo","5.18"
"Campeche","3.36"
"Guerrero","3.30"
