"Estado","% Ocupación"
"Colima","55.45"
"Tabasco","55.25"
"Aguascalientes","49.20"
"Jalisco","45.71"
"Morelos","42.30"
"Veracruz de Ignacio de La Llave","42.15"
"Querétaro","41.92"
"Nuevo León","40.21"
"Oaxaca","39.73"
"Puebla","39.64"
"Ciudad de México","37.97"
"Hidalgo","37.65"
"Tlaxcala","36.20"
"Michoacán de Ocampo","35.16"
"Tamaulipas","34.83"
"México","34.62"
"San Luis Potosí","33.33"
"Yucatán","32.97"
"Durango","30.58"
"Zacatecas","23.13"
"Sonora","22.34"
"Baja California","22.18"
"Baja California Sur","21.25"
"Nayarit","19.67"
"Coahuila de Zaragoza","18.32"
"Chihuahua","17.41"
"Guanajuato","17.38"
"Chiapas","16.33"
"Sinaloa","16.05"
"Campeche","14.18"
"Quintana Roo","11.91"
"Guerrero","11.26"
