"Estado","% Ocupación"
"Chihuahua","62.90"
"Aguascalientes","53.64"
"Baja California","46.10"
"Sonora","41.38"
"Coahuila de Zaragoza","32.44"
"Durango","32.41"
"Nuevo León","28.59"
"Sinaloa","24.32"
"Ciudad de México","20.04"
"San Luis Potosí","19.85"
"Zacatecas","19.35"
"Guanajuato","19.16"
"Puebla","18.15"
"Tamaulipas","14.32"
"Oaxaca","12.57"
"Hidalgo","11.27"
"Nayarit","10.75"
"Quintana Roo","9.55"
"Jalisco","9.54"
"México","8.02"
"Colima","7.69"
"Querétaro","7.28"
"Veracruz de Ignacio de La Llave","6.12"
"Baja California Sur","6.00"
"Morelos","5.21"
"Guerrero","3.81"
"Michoacán de Ocampo","3.24"
"Yucatán","1.76"
"Tabasco","1.55"
"Campeche","1.35"
"Chiapas","1.27"
"Tlaxcala","0.00"
