"Estado","% Ocupación"
"Baja California","38.19"
"Chihuahua","35.38"
"Aguascalientes","34.73"
"Sonora","29.03"
"Coahuila de Zaragoza","25.53"
"Durango","21.87"
"Puebla","20.66"
"Nuevo León","15.83"
"Querétaro","13.53"
"Ciudad de México","12.85"
"Tlaxcala","10.95"
"Yucatán","10.21"
"San Luis Potosí","10.16"
"Jalisco","9.90"
"Tabasco","9.62"
"México","9.53"
"Tamaulipas","9.52"
"Guanajuato","9.26"
"Sinaloa","8.78"
"Hidalgo","7.84"
"Zacatecas","6.48"
"Colima","5.97"
"Veracruz de Ignacio de La Llave","5.47"
"Michoacán de Ocampo","5.40"
"Oaxaca","5.31"
"Morelos","5.12"
"Nayarit","4.16"
"Baja California Sur","3.50"
"Campeche","2.41"
"Quintana Roo","2.01"
"Chiapas","1.49"
"Guerrero","1.11"
