"Estado","% Ocupación"
"Baja California Sur","56.96"
"Yucatán","54.22"
"Sinaloa","40.86"
"Ciudad de México","37.23"
"Oaxaca","37.03"
"Tabasco","33.87"
"Nayarit","26.56"
"Nuevo León","24.89"
"Sonora","24.74"
"Veracruz de Ignacio de La Llave","20.64"
"Colima","19.29"
"Tamaulipas","18.38"
"Campeche","15.97"
"Quintana Roo","15.89"
"Durango","15.62"
"Baja California","14.39"
"México","13.99"
"Hidalgo","13.63"
"Jalisco","13.24"
"Guerrero","12.37"
"Tlaxcala","11.39"
"Michoacán de Ocampo","9.54"
"Morelos","9.09"
"Aguascalientes","8.86"
"Chiapas","7.89"
"San Luis Potosí","7.57"
"Puebla","7.08"
"Chihuahua","6.50"
"Coahuila de Zaragoza","4.60"
"Querétaro","2.89"
"Zacatecas","2.30"
"Guanajuato","2.03"
