"Estado","% Ocupación"
"Aguascalientes","87.70"
"Durango","77.77"
"Nuevo León","71.15"
"Chihuahua","68.10"
"Ciudad de México","66.24"
"Coahuila de Zaragoza","59.82"
"San Luis Potosí","57.53"
"Zacatecas","57.14"
"Sonora","51.92"
"Baja California Sur","50.00"
"Hidalgo","48.03"
"Sinaloa","47.91"
"Baja California","47.12"
"Nayarit","46.66"
"Jalisco","43.94"
"Tamaulipas","43.35"
"Querétaro","42.10"
"Quintana Roo","39.91"
"México","36.35"
"Puebla","36.31"
"Guanajuato","36.17"
"Guerrero","30.71"
"Morelos","28.68"
"Oaxaca","26.56"
"Tabasco","25.05"
"Colima","22.54"
"Michoacán de Ocampo","21.65"
"Veracruz de Ignacio de La Llave","21.63"
"Tlaxcala","14.87"
"Yucatán","11.74"
"Campeche","3.30"
"Chiapas","3.02"
