"Estado","% Ocupación"
"Baja California","51.27"
"Chihuahua","48.42"
"Aguascalientes","44.29"
"Sonora","37.95"
"Puebla","37.04"
"Coahuila de Zaragoza","31.83"
"Nuevo León","28.16"
"Durango","27.64"
"Sinaloa","23.74"
"San Luis Potosí","22.85"
"Guanajuato","21.97"
"Jalisco","16.33"
"Colima","16.32"
"Zacatecas","15.62"
"Nayarit","14.14"
"Querétaro","13.60"
"Oaxaca","13.29"
"México","12.87"
"Tamaulipas","12.74"
"Guerrero","12.34"
"Hidalgo","11.46"
"Morelos","11.32"
"Quintana Roo","10.82"
"Veracruz de Ignacio de La Llave","10.40"
"Michoacán de Ocampo","10.04"
"Ciudad de México","9.43"
"Tabasco","8.86"
"Baja California Sur","6.81"
"Yucatán","4.98"
"Chiapas","3.54"
"Campeche","1.93"
"Tlaxcala","1.83"
