"Estado","% Ocupación"
"Durango","70.25"
"Hidalgo","69.47"
"Veracruz de Ignacio de La Llave","67.44"
"Puebla","66.03"
"Tlaxcala","64.34"
"San Luis Potosí","61.69"
"Nuevo León","61.09"
"Ciudad de México","59.80"
"Aguascalientes","59.40"
"Oaxaca","59.37"
"Tabasco","57.16"
"Morelos","56.93"
"Colima","55.68"
"Sonora","53.49"
"México","53.27"
"Michoacán de Ocampo","52.06"
"Jalisco","51.37"
"Querétaro","51.04"
"Zacatecas","49.49"
"Coahuila de Zaragoza","46.60"
"Tamaulipas","46.42"
"Nayarit","42.21"
"Guerrero","41.56"
"Quintana Roo","38.65"
"Baja California","36.24"
"Sinaloa","33.55"
"Guanajuato","33.17"
"Baja California Sur","21.78"
"Yucatán","21.54"
"Campeche","21.20"
"Chiapas","17.35"
"Chihuahua","14.01"
