"Estado","% Ocupación"
"Tlaxcala","27.77"
"Querétaro","24.00"
"Aguascalientes","20.68"
"Morelos","15.71"
"Nuevo León","15.50"
"Ciudad de México","15.17"
"Veracruz de Ignacio de La Llave","14.57"
"Oaxaca","12.85"
"Michoacán de Ocampo","12.50"
"México","12.16"
"Jalisco","10.70"
"Sonora","10.37"
"Baja California","10.18"
"Puebla","9.05"
"Tamaulipas","7.89"
"Hidalgo","7.76"
"Yucatán","7.35"
"Tabasco","6.50"
"Baja California Sur","6.41"
"Colima","6.25"
"Zacatecas","5.17"
"Chihuahua","5.05"
"San Luis Potosí","4.91"
"Nayarit","4.76"
"Coahuila de Zaragoza","4.51"
"Guanajuato","4.42"
"Sinaloa","3.12"
"Guerrero","2.85"
"Chiapas","2.61"
"Campeche","2.54"
"Durango","1.96"
"Quintana Roo","1.82"
