"Estado","% Ocupación"
"Zacatecas","100.00"
"Durango","100.00"
"Colima","100.00"
"Nayarit","100.00"
"Querétaro","95.00"
"Michoacán de Ocampo","91.11"
"Tlaxcala","87.50"
"Ciudad de México","84.84"
"Oaxaca","81.81"
"Nuevo León","76.33"
"Hidalgo","73.33"
"Jalisco","71.07"
"Yucatán","67.85"
"Veracruz de Ignacio de La Llave","62.00"
"San Luis Potosí","59.70"
"Tabasco","59.37"
"Puebla","58.82"
"México","56.00"
"Sinaloa","51.26"
"Aguascalientes","51.21"
"Guerrero","50.00"
"Morelos","45.45"
"Tamaulipas","44.44"
"Sonora","40.74"
"Guanajuato","40.35"
"Quintana Roo","39.39"
"Baja California Sur","33.33"
"Chihuahua","22.22"
"Campeche","15.62"
"Baja California","14.28"
"Coahuila de Zaragoza","13.79"
"Chiapas","2.56"
