"Estado","% Ocupación"
"Ciudad de México","61.84"
"Hidalgo","61.53"
"Aguascalientes","60.00"
"Querétaro","56.25"
"Tamaulipas","50.00"
"Jalisco","48.29"
"Nuevo León","40.14"
"Puebla","37.70"
"Michoacán de Ocampo","37.50"
"Tabasco","35.29"
"San Luis Potosí","32.25"
"Sonora","30.00"
"México","27.74"
"Coahuila de Zaragoza","27.27"
"Sinaloa","25.64"
"Guanajuato","25.45"
"Veracruz de Ignacio de La Llave","23.33"
"Chihuahua","21.62"
"Durango","21.21"
"Zacatecas","16.66"
"Baja California","16.66"
"Yucatán","12.50"
"Guerrero","12.50"
"Campeche","3.33"
"Chiapas","0.00"
"Nayarit","0.00"
"Tlaxcala","0.00"
"Oaxaca","0.00"
"Colima","0.00"
"Morelos","0.00"
"Baja California Sur","0.00"
"Quintana Roo","0.00"
