"Estado","% Ocupación"
"Chihuahua","20.23"
"Nuevo León","19.58"
"Aguascalientes","13.51"
"Ciudad de México","12.64"
"Sinaloa","10.06"
"Baja California Sur","9.58"
"Durango","9.18"
"Colima","8.19"
"Oaxaca","6.34"
"Coahuila de Zaragoza","5.67"
"Zacatecas","5.61"
"Veracruz de Ignacio de La Llave","4.91"
"Sonora","4.84"
"Tamaulipas","4.39"
"Jalisco","3.92"
"Baja California","3.54"
"Guerrero","3.31"
"México","3.08"
"Quintana Roo","3.03"
"Hidalgo","2.87"
"Puebla","2.75"
"Morelos","2.68"
"Guanajuato","2.65"
"Tlaxcala","2.12"
"Querétaro","1.98"
"Yucatán","1.27"
"Chiapas","1.03"
"Michoacán de Ocampo","0.92"
"San Luis Potosí","0.89"
"Tabasco","0.72"
"Campeche","0.00"
"Nayarit","0.00"
