"Estado","% Ocupación"
"Durango","70.96"
"Hidalgo","68.32"
"Veracruz de Ignacio de La Llave","68.09"
"Puebla","66.46"
"San Luis Potosí","61.91"
"Nuevo León","60.08"
"Tlaxcala","58.87"
"Colima","58.37"
"Morelos","57.61"
"Ciudad de México","56.88"
"Tabasco","56.52"
"Aguascalientes","56.02"
"Oaxaca","54.67"
"México","52.84"
"Michoacán de Ocampo","51.15"
"Tamaulipas","50.24"
"Jalisco","50.08"
"Querétaro","49.04"
"Zacatecas","47.91"
"Sonora","47.34"
"Coahuila de Zaragoza","46.25"
"Nayarit","38.92"
"Guerrero","37.33"
"Quintana Roo","37.07"
"Guanajuato","35.28"
"Sinaloa","33.70"
"Baja California","29.75"
"Campeche","21.71"
"Yucatán","20.31"
"Baja California Sur","18.34"
"Chihuahua","16.86"
"Chiapas","16.33"
