"Estado","% Ocupación"
"Colima","85.18"
"Tlaxcala","70.21"
"Ciudad de México","70.04"
"Hidalgo","69.60"
"Jalisco","63.84"
"Oaxaca","62.87"
"Nuevo León","61.63"
"Nayarit","60.76"
"Tabasco","55.28"
"Veracruz de Ignacio de La Llave","54.49"
"San Luis Potosí","52.67"
"México","50.94"
"Guerrero","47.95"
"Durango","47.78"
"Sinaloa","41.64"
"Morelos","40.96"
"Michoacán de Ocampo","39.73"
"Sonora","38.49"
"Puebla","38.16"
"Aguascalientes","36.02"
"Yucatán","34.96"
"Querétaro","34.87"
"Zacatecas","33.33"
"Tamaulipas","31.91"
"Baja California Sur","26.82"
"Quintana Roo","23.67"
"Coahuila de Zaragoza","21.02"
"Baja California","20.08"
"Chiapas","18.47"
"Campeche","12.85"
"Chihuahua","12.33"
"Guanajuato","11.03"
