"Estado","% Ocupación"
"Chihuahua","56.57"
"Aguascalientes","52.50"
"Durango","45.21"
"Baja California","39.74"
"Sonora","34.52"
"Coahuila de Zaragoza","32.01"
"Nuevo León","29.13"
"Ciudad de México","27.26"
"Sinaloa","27.17"
"Baja California Sur","25.80"
"Zacatecas","22.82"
"Guanajuato","22.72"
"Quintana Roo","20.76"
"San Luis Potosí","19.10"
"Jalisco","17.10"
"Hidalgo","16.83"
"Tamaulipas","14.35"
"Querétaro","14.17"
"Guerrero","13.54"
"Puebla","13.19"
"Nayarit","13.18"
"México","9.63"
"Oaxaca","8.82"
"Colima","8.33"
"Veracruz de Ignacio de La Llave","7.24"
"Tabasco","4.75"
"Morelos","4.67"
"Yucatán","4.37"
"Michoacán de Ocampo","4.20"
"Tlaxcala","3.57"
"Chiapas","1.22"
"Campeche","0.75"
