"Estado","% Ocupación"
"Aguascalientes","10.90"
"Ciudad de México","6.42"
"Nuevo León","6.00"
"Baja California Sur","5.55"
"Puebla","5.11"
"Querétaro","4.76"
"Jalisco","4.22"
"Sinaloa","4.00"
"Colima","3.70"
"México","3.56"
"Oaxaca","2.50"
"Yucatán","2.27"
"Tamaulipas","1.62"
"Veracruz de Ignacio de La Llave","1.38"
"Michoacán de Ocampo","1.22"
"Hidalgo","1.20"
"Sonora","1.09"
"Campeche","0.96"
"Zacatecas","0.90"
"Baja California","0.84"
"Guanajuato","0.77"
"Guerrero","0.73"
"Chihuahua","0.64"
"Chiapas","0.38"
"Tlaxcala","0.00"
"Morelos","0.00"
"San Luis Potosí","0.00"
"Durango","0.00"
"Tabasco","0.00"
"Quintana Roo","0.00"
"Coahuila de Zaragoza","0.00"
"Nayarit","0.00"
